ZIP,COUNTY,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
92809,06059,ANAHEIM,CA,1.000000000,1.000000000,1.000000000,1.000000000
92811,06059,ATWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92812,06059,ANAHEIM,CA,1.000000000,1.000000000,1.000000000,1.000000000
92814,06059,ANAHEIM,CA,1.000000000,1.000000000,1.000000000,1.000000000
92815,06059,ANAHEIM,CA,1.000000000,1.000000000,1.000000000,1.000000000
92816,06059,ANAHEIM,CA,1.000000000,1.000000000,1.000000000,1.000000000
92817,06059,ANAHEIM,CA,1.000000000,1.000000000,1.000000000,1.000000000
92821,06059,BREA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92822,06059,BREA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92823,06059,BREA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92825,06059,ANAHEIM,CA,1.000000000,0.000000000,1.000000000,1.000000000
92831,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92832,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92833,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92834,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92835,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92836,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92837,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92838,06059,FULLERTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92840,06059,GARDEN GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92841,06059,GARDEN GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92842,06059,GARDEN GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92843,06059,GARDEN GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92844,06059,GARDEN GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92845,06059,GARDEN GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92846,06059,GARDEN GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92856,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92857,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92859,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92860,06065,NORCO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92861,06059,VILLA PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
92862,06059,ORANGE,CA,0.000000000,0.000000000,1.000000000,1.000000000
92863,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92864,06059,ORANGE,CA,0.000000000,0.000000000,1.000000000,1.000000000
92865,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92866,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92867,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92868,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92869,06059,ORANGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92870,06059,PLACENTIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92871,06059,PLACENTIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92877,06065,CORONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92878,06065,CORONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92879,06065,CORONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92880,06071,EASTVALE,CA,0.002301568,0.028455285,0.014084507,0.002793975
92880,06065,EASTVALE,CA,0.997698432,0.971544715,0.985915493,0.997206025
92881,06065,CORONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92882,06065,CORONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92883,06065,CORONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92885,06059,YORBA LINDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92886,06059,YORBA LINDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92887,06059,YORBA LINDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92899,06059,ANAHEIM,CA,0.000000000,0.000000000,1.000000000,1.000000000
93001,06111,VENTURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93002,06111,VENTURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93003,06111,VENTURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93004,06111,VENTURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93005,06111,VENTURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93006,06111,VENTURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93007,06111,VENTURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93009,06111,VENTURA,CA,0.000000000,0.000000000,1.000000000,1.000000000
93010,06111,CAMARILLO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93011,06111,CAMARILLO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93012,06111,CAMARILLO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93013,06111,CARPINTERIA,CA,0.008371704,0.001335113,0.001116071,0.007035860
93013,06083,CARPINTERIA,CA,0.991628296,0.998664887,0.998883929,0.992964140
93014,06083,CARPINTERIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93015,06111,FILLMORE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93016,06111,FILLMORE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93020,06111,MOORPARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
93021,06111,MOORPARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
93022,06111,OAK VIEW,CA,1.000000000,1.000000000,1.000000000,1.000000000
93023,06111,OJAI,CA,1.000000000,1.000000000,1.000000000,1.000000000
93024,06111,OJAI,CA,1.000000000,1.000000000,1.000000000,1.000000000
93030,06111,OXNARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93031,06111,OXNARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93032,06111,OXNARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93033,06111,OXNARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93034,06111,OXNARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93035,06111,OXNARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93036,06111,OXNARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93040,06111,PIRU,CA,1.000000000,1.000000000,1.000000000,1.000000000
93041,06111,PORT HUENEME,CA,1.000000000,1.000000000,1.000000000,1.000000000
93042,06111,POINT MUGU NAWC,CA,0.000000000,1.000000000,1.000000000,1.000000000
93043,06111,PORT HUENEME CBC BASE,CA,0.000000000,0.000000000,1.000000000,1.000000000
93044,06111,PORT HUENEME,CA,1.000000000,1.000000000,1.000000000,1.000000000
93060,06111,SANTA PAULA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93061,06111,SANTA PAULA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93062,06111,SIMI VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93063,06037,SIMI VALLEY,CA,0.000100487,0.000000000,0.000000000,0.000088378
93063,06111,SIMI VALLEY,CA,0.999899513,1.000000000,1.000000000,0.999911622
93064,06111,BRANDEIS,CA,0.000000000,0.000000000,1.000000000,1.000000000
93065,06111,SIMI VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93066,06111,SOMIS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93067,06083,SUMMERLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
93094,06111,SIMI VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93099,06111,SIMI VALLEY,CA,0.000000000,0.000000000,1.000000000,1.000000000
93101,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93102,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93103,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93105,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93106,06083,SANTA BARBARA,CA,1.000000000,1.000000000,0.000000000,1.000000000
93108,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93109,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93110,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93111,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93116,06083,GOLETA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93117,06083,GOLETA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93118,06083,GOLETA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93120,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93121,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93130,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93140,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93150,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93160,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93190,06083,SANTA BARBARA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93199,06083,GOLETA,CA,0.000000000,0.000000000,1.000000000,1.000000000
93201,06107,ALPAUGH,CA,1.000000000,1.000000000,1.000000000,1.000000000
93202,06031,ARMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93203,06029,ARVIN,CA,1.000000000,1.000000000,1.000000000,1.000000000
93204,06029,AVENAL,CA,0.000365631,0.000000000,0.000000000,0.000330142
93204,06031,AVENAL,CA,0.999634369,1.000000000,1.000000000,0.999669858
93205,06029,BODFISH,CA,1.000000000,1.000000000,1.000000000,1.000000000
93206,06029,BUTTONWILLOW,CA,1.000000000,1.000000000,1.000000000,1.000000000
93207,06107,CALIFORNIA HOT SPRINGS,CA,1.000000000,1.000000000,0.000000000,1.000000000
93208,06107,CAMP NELSON,CA,0.000000000,1.000000000,0.000000000,1.000000000
93210,06053,COALINGA,CA,0.000490998,0.001992032,0.000000000,0.000591891
93210,06019,COALINGA,CA,0.999509002,0.998007968,1.000000000,0.999408109
93212,06031,CORCORAN,CA,0.990959523,0.983277592,0.982758621,0.990344566
93212,06107,CORCORAN,CA,0.009040477,0.016722408,0.017241379,0.009655434
93215,06029,DELANO,CA,0.964235624,0.945506692,0.983394834,0.963597282
93215,06107,DELANO,CA,0.035764376,0.054493308,0.016605166,0.036402718
93218,06107,DUCOR,CA,1.000000000,1.000000000,0.000000000,1.000000000
93219,06029,EARLIMART,CA,0.001102536,0.000000000,0.000000000,0.000986193
93219,06107,EARLIMART,CA,0.998897464,1.000000000,1.000000000,0.999013807
93220,06029,EDISON,CA,1.000000000,1.000000000,1.000000000,1.000000000
93221,06107,EXETER,CA,1.000000000,1.000000000,1.000000000,1.000000000
93222,06029,PINE MOUNTAIN CLUB,CA,1.000000000,1.000000000,1.000000000,1.000000000
93223,06107,FARMERSVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93224,06029,FELLOWS,CA,1.000000000,1.000000000,0.000000000,1.000000000
93225,06029,FRAZIER PARK,CA,0.896471949,0.944444444,1.000000000,0.898200225
93225,06111,FRAZIER PARK,CA,0.103528051,0.055555556,0.000000000,0.101799775
93226,06029,GLENNVILLE,CA,1.000000000,1.000000000,0.000000000,1.000000000
93227,06107,GOSHEN,CA,1.000000000,1.000000000,1.000000000,1.000000000
93230,06107,HANFORD,CA,0.000230105,0.000000000,0.000980392,0.000239956
93230,06031,HANFORD,CA,0.999769895,1.000000000,0.999019608,0.999760044
93232,06031,HANFORD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93234,06019,HURON,CA,1.000000000,1.000000000,1.000000000,1.000000000
93235,06107,IVANHOE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93237,06107,KAWEAH,CA,0.000000000,1.000000000,0.000000000,1.000000000
93238,06029,KERNVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93239,06031,KETTLEMAN CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93240,06029,MOUNTAIN MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93241,06029,LAMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
93242,06019,LATON,CA,0.871459695,0.785714286,1.000000000,0.870449679
93242,06031,LATON,CA,0.128540305,0.214285714,0.000000000,0.129550321
93243,06029,LEBEC,CA,0.981072555,0.893617021,0.666666667,0.962466488
93243,06037,LEBEC,CA,0.018927445,0.106382979,0.333333333,0.037533512
93244,06107,LEMON COVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93245,06031,LEMOORE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93246,06031,LEMOORE,CA,0.000000000,1.000000000,1.000000000,1.000000000
93247,06107,LINDSAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93249,06029,LOST HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93250,06029,MC FARLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
93251,06029,MC KITTRICK,CA,1.000000000,1.000000000,1.000000000,1.000000000
93252,06079,MARICOPA,CA,0.012891344,0.100000000,0.000000000,0.017421603
93252,06083,MARICOPA,CA,0.163904236,0.300000000,0.000000000,0.170731707
93252,06029,MARICOPA,CA,0.703499079,0.466666667,1.000000000,0.691637631
93252,06111,MARICOPA,CA,0.119705341,0.133333333,0.000000000,0.120209059
93254,06083,NEW CUYAMA,CA,1.000000000,0.888888889,1.000000000,0.993377483
93254,06079,NEW CUYAMA,CA,0.000000000,0.111111111,0.000000000,0.006622517
93255,06029,ONYX,CA,1.000000000,1.000000000,1.000000000,1.000000000
93256,06107,PIXLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93257,06107,PORTERVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93258,06107,PORTERVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93260,06107,POSEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93261,06107,RICHGROVE,CA,0.000000000,1.000000000,0.000000000,1.000000000
93262,06107,SEQUOIA NATIONAL PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
93263,06029,SHAFTER,CA,1.000000000,1.000000000,1.000000000,1.000000000
93265,06107,SPRINGVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93266,06031,STRATFORD,CA,1.000000000,1.000000000,0.000000000,1.000000000
93267,06107,STRATHMORE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93268,06029,TAFT,CA,1.000000000,1.000000000,1.000000000,1.000000000
93270,06107,TERRA BELLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93271,06107,THREE RIVERS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93272,06107,TIPTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
93274,06031,TULARE,CA,0.000556855,0.000000000,0.000000000,0.000504456
93274,06107,TULARE,CA,0.999443145,1.000000000,1.000000000,0.999495544
93275,06107,TULARE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93276,06029,TUPMAN,CA,0.000000000,1.000000000,0.000000000,1.000000000
93277,06107,VISALIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93278,06107,VISALIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93279,06107,VISALIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93280,06029,WASCO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93283,06029,WELDON,CA,1.000000000,1.000000000,1.000000000,1.000000000
93285,06029,WOFFORD HEIGHTS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93286,06107,WOODLAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93287,06029,WOODY,CA,1.000000000,1.000000000,0.000000000,1.000000000
93290,06107,VISALIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93291,06107,VISALIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93292,06107,VISALIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93301,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93302,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93303,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93304,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93305,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93306,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93307,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93308,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93309,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93311,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93312,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93313,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93314,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93380,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93384,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93385,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93386,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93387,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93388,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93389,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93390,06029,BAKERSFIELD,CA,1.000000000,1.000000000,1.000000000,1.000000000
93401,06079,SAN LUIS OBISPO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93402,06079,LOS OSOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93403,06079,SAN LUIS OBISPO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93405,06079,SAN LUIS OBISPO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93406,06079,SAN LUIS OBISPO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93407,06079,SAN LUIS OBISPO,CA,0.000000000,1.000000000,1.000000000,1.000000000
93408,06079,SAN LUIS OBISPO,CA,0.000000000,1.000000000,1.000000000,1.000000000
93409,06079,SAN LUIS OBISPO,CA,0.000000000,1.000000000,0.000000000,1.000000000
93410,06079,SAN LUIS OBISPO,CA,0.000000000,1.000000000,1.000000000,1.000000000
93412,06079,LOS OSOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93420,06079,ARROYO GRANDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93421,06079,ARROYO GRANDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93422,06079,ATASCADERO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93423,06079,ATASCADERO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93424,06079,AVILA BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
93426,06079,BRADLEY,CA,0.578073090,0.230769231,0.333333333,0.568438003
93426,06053,BRADLEY,CA,0.421926910,0.769230769,0.666666667,0.431561997
93427,06083,BUELLTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
93428,06079,CAMBRIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93429,06083,CASMALIA,CA,0.000000000,1.000000000,0.000000000,1.000000000
93430,06079,CAYUCOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93432,06079,CRESTON,CA,1.000000000,1.000000000,0.000000000,1.000000000
93433,06079,GROVER BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
93434,06083,GUADALUPE,CA,1.000000000,1.000000000,1.000000000,1.000000000
93435,06079,HARMONY,CA,1.000000000,1.000000000,0.000000000,1.000000000
93436,06083,LOMPOC,CA,1.000000000,1.000000000,1.000000000,1.000000000
93437,06083,LOMPOC,CA,1.000000000,1.000000000,1.000000000,1.000000000
93438,06083,LOMPOC,CA,1.000000000,1.000000000,1.000000000,1.000000000
93440,06083,LOS ALAMOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93441,06083,LOS OLIVOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
93442,06079,MORRO BAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93443,06079,MORRO BAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
93444,06079,NIPOMO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93445,06079,OCEANO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93446,06079,PASO ROBLES,CA,1.000000000,1.000000000,1.000000000,1.000000000
93447,06079,PASO ROBLES,CA,1.000000000,1.000000000,1.000000000,1.000000000
93448,06079,PISMO BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
93449,06079,PISMO BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
93450,06053,SAN ARDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
93451,06079,SAN MIGUEL,CA,0.826845638,0.642857143,1.000000000,0.826859776
93451,06053,SAN MIGUEL,CA,0.173154362,0.357142857,0.000000000,0.173140224
93452,06079,SAN SIMEON,CA,1.000000000,1.000000000,1.000000000,1.000000000
93453,06079,SANTA MARGARITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93454,06079,SANTA MARIA,CA,0.010695960,0.000438212,0.000000000,0.008704288
93454,06083,SANTA MARIA,CA,0.989304040,0.999561788,1.000000000,0.991295712
93455,06083,SANTA MARIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93456,06083,SANTA MARIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93457,06083,SANTA MARIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
93458,06083,SANTA MARIA,CA,0.998571336,1.000000000,0.998407643,0.998649561
93458,06079,SANTA MARIA,CA,0.001428664,0.000000000,0.001592357,0.001350439
